dialog,movie,character,_id
"Well, you've left out one of the chief characters: ""Samwise the Brave."" I want to hear more about Sam. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc15,5cd96e05de30eff6ebcce9cf
Frodo wouldn't have got far without Sam.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc15,5cd96e05de30eff6ebcce9d0
Smeagol?,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc15,5cd96e05de30eff6ebcce9d1
"So was l. , ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc15,5cd96e05de30eff6ebcce9d2
"Master. Master looks after us. ,Master wouldn't hurt us. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9d3
"Now, Mr. Frodo, you shouldn't make fun. I was being serious. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebcce9d4
"Don't ask Smeagol. Poor, poor Smeagol. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9d5
"""Samwise the Brave."" ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebcce9d6
Master broke his promise.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9d7
You know nothing of this matter!,5cd95395de30eff6ebccde5d,5cd99d4bde30eff6ebccfca1,5cd96e05de30eff6ebcce9d8
"We're not going to wait for you. Come on., ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebcce9d9
Father?,5cd95395de30eff6ebccde5d,5cd99d4bde30eff6ebccfcef,5cd96e05de30eff6ebcce9da
"My son! , Leave me! ",5cd95395de30eff6ebccde5d,5cd99d4bde30eff6ebccfca1,5cd96e05de30eff6ebcce9db
Careful master! Careful. Very far to fall. Very dangerous are the stairs.,5cd95395de30eff6ebccde5d,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9dc
Come master.,5cd95395de30eff6ebccde5d,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9dd
Come to Smeagol.,5cd95395de30eff6ebccde5d,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9de
"Mr Frodo! , Get back you! Don't touch him. ",5cd95395de30eff6ebccde5d,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebcce9df
"Master betrayed us. Wicked. Tricksy. False. ,We ought to wring his filthy little neck.,Kill him! Kill him! Kill them both! ,And then we take the precious......and we be the master! ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9e0
He would have kept it for his own. And when he returned you would not have known your son.,5cd95395de30eff6ebccde5d,5cd99d4bde30eff6ebccfcef,5cd96e05de30eff6ebcce9e1
Send forth all legions. Do not stop the attack until the city is taken.,5cd95395de30eff6ebccde5d,5cd9d576844dc4c55e47afee,5cd96e05de30eff6ebcce9e2
Boromir was loyal to me! Not some wizard's pupil.,5cd95395de30eff6ebccde5d,5cd99d4bde30eff6ebccfca1,5cd96e05de30eff6ebcce9e3
"Why does he hates poor Smeagol? What has Smeagol ever done to him? Master? ,Master carries a heavy burden Smeagol knows, heavy heavy burden. Fat one cannot know. , He wants it. He needs it. Smeagol sees it in his eye. , Very soon he will ask you for it. You will see. The fat one will take it from you! ",5cd95395de30eff6ebccde5d,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9e4
"But the fat Hobbit, he knows. Eyes always watching. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9e5
"Yes. , No! No! ,It's too risky. It's too risky. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9e6
"Where is he? Where has he gone? Hey, Gollum! Where are you? ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebcce9e7
Smeagol?,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc15,5cd96e05de30eff6ebcce9e8
"We could let , do it. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9e9
Yes. She could do it.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9ea
"Yes, precious, she could. And then we takes it once they're dead. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9eb
Yes. Yes. Yes.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9ec
Kill them both.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9ed
"Come on, Hobbits. Long ways to go yet. , Smeagol will show you the way. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9ee
Then we stabs them out. Put out his eyeses and make him crawl.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9ef
"Once they're dead. ,Ssssssssssssssh! ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9f0
Stay out of the forest! Keep away from the trees!,5cd95395de30eff6ebccde5b,5cdbdecb6dc0baeae48cfa5a,5cd96e05de30eff6ebcce9f1
Final count.....42.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd81,5cd96e05de30eff6ebcce9f2
"Forty-two? That's not bad for a pointy-eared Elvish princeling. I myself am sitting pretty on 43., ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd23,5cd96e05de30eff6ebcce9f3
Forty-three.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd81,5cd96e05de30eff6ebcce9f4
I will break him.,5cd95395de30eff6ebccde5d,5cd9d576844dc4c55e47afee,5cd96e05de30eff6ebcce9f5
Where are Theoden's riders?,5cd95395de30eff6ebccde5d,5cdbe49b7ed9587226e794a0,5cd96e05de30eff6ebcce9f6
Will Rohan's army come? Mithrandir?,5cd95395de30eff6ebccde5d,5cdbe49b7ed9587226e794a0,5cd96e05de30eff6ebcce9f7
Courage is the best defence that you have now.,5cd95395de30eff6ebccde5d,5cd99d4bde30eff6ebccfea0,5cd96e05de30eff6ebcce9f8
Follow me.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebcce9f9
He was twitching.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd81,5cd96e05de30eff6ebcce9fa
Slay them all!,5cd95395de30eff6ebccde5d,5cd9d576844dc4c55e47afee,5cd96e05de30eff6ebcce9fb
"He was twitching......because he's got my axe ,embedded in his nervous system! ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd23,5cd96e05de30eff6ebcce9fc
"He doesn't look too happy, does he? ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc7c,5cd96e05de30eff6ebcce9fd
"Not too happy at all, Merry. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe2e,5cd96e05de30eff6ebcce9fe
"Still, I suppose the view would be quite nice from up there. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc7c,5cd96e05de30eff6ebcce9ff
He was already dead.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd23,5cd96e05de30eff6ebccea00
What of the wizard?,5cd95395de30eff6ebccde5d,5cdbdecb6dc0baeae48cfa96,5cd96e05de30eff6ebccea01
"No, it isn't. I'm starving. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe2e,5cd96e05de30eff6ebccea02
"Good luck trying to find something decent around here. ,Probably only dead rats and mouldy bread., ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc7c,5cd96e05de30eff6ebccea03
Saruman's storeroom!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc7c,5cd96e05de30eff6ebccea04
I don't believe it.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe2e,5cd96e05de30eff6ebccea05
It can't be.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc7c,5cd96e05de30eff6ebccea06
lt is!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe2e,5cd96e05de30eff6ebccea07
"Oh, yes. It's a quality establishment. I hear the staff are very good. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe2e,5cd96e05de30eff6ebccea08
What are you doing?,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe2e,5cd96e05de30eff6ebccea09
"Nothing. The world's back to normal, that's all. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc7c,5cd96e05de30eff6ebccea0a
"It's perfect. One barrel each.,Wait. Do you think we should share it with Treebeard? ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe2e,5cd96e05de30eff6ebccea0b
"Share it? ,No. No. ,Dead plant and all that. Don't think he'd understand. ,Could be a distant relative. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc7c,5cd96e05de30eff6ebccea0c
I get it. Don't be hasty.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe2e,5cd96e05de30eff6ebccea0d
" Exactly. , Bar-hrum. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc7c,5cd96e05de30eff6ebccea0e
"Longbottom Leaf. ,The finest pipe-weed in South Farthing. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc7c,5cd96e05de30eff6ebccea0f
The Shire must truly be a great realm Master Gamgee......where gardeners are held in high honor.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfcef,5cd96e05de30eff6ebccea10
What road will you take once you reach the woods?,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfcef,5cd96e05de30eff6ebccea11
"Gollum says there's a path......near Minas Morgul that climbs up into the mountains., ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc15,5cd96e05de30eff6ebccea12
"Cirith Ungol?, ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfcef,5cd96e05de30eff6ebccea13
ls that its name?,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfcef,5cd96e05de30eff6ebccea14
"No. ,No! , Yes. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebccea15
This is the old sewer. Runs right under the river through to the edge of the city. You'll find cover in the woods there.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfcef,5cd96e05de30eff6ebccea16
"Captain Faramir......you have shown your quality, sir. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebccea17
The very highest.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebccea18
I must.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc15,5cd96e05de30eff6ebccea19
"lt is the only way. Master says we must go to Mordor, so we must try. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebccea1a
Thank you.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc15,5cd96e05de30eff6ebccea1b
" Go, Frodo. Go with the goodwill of all Men., ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfcef,5cd96e05de30eff6ebccea1c
Frodo......they say a dark terror dwells in the passes above Minas Morgul. You cannot go that way.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfcef,5cd96e05de30eff6ebccea1d
May death find you quickly if you bring them to harm.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfcef,5cd96e05de30eff6ebccea1e
"Come on, keep up. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebccea1f
"Mr. Frodo didn't mean for them Rangers to hurt you. You know that, don't you? He was trying to save you, see? ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebccea20
"Very decent of you. Very decent, indeed Gollum. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebccea21
Faramir! Orcs have taken the eastern shore. Their numbers are too great. By nightfall we will be overrun.,5cd95395de30eff6ebccde5b,5cdbdf477ed9587226e7949b,5cd96e05de30eff6ebccea22
Mr. Frodo?,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebccea23
"It's calling to him, Sam. His Eye is almost on me. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc15,5cd96e05de30eff6ebccea24
"Hold on, Mr. Frodo. You'll be all right. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebccea25
"Take them to my father. ,Tell him Faramir sends a mighty gift. ,A weapon that will change our fortunes in this war. , ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfcef,5cd96e05de30eff6ebccea26
"No, no, no hard feelings. Gollum, Gollum. ,Yes, master. Nice Hobbits. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebccea27
So there's no hard feelings. Forgive and forget.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebccea28
Save me?,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe9e,5cd96e05de30eff6ebccea29
"Do you want to know what happened to Boromir? ,You want to know why your brother died? He tried to take the Ring from Frodo after swearing an oath to protect him! ,He tried to kill him! The Ring drove your brother mad! ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebccea2a
Watch out!,5cd95395de30eff6ebccde5b,5cdbe49b7ed9587226e794a0,5cd96e05de30eff6ebccea2b
Mr. Frodo?,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebccea2c
They're here.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc15,5cd96e05de30eff6ebccea2d
Nazgul!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfcef,5cd96e05de30eff6ebccea2e
They've come.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc15,5cd96e05de30eff6ebccea2f
"The fortress is taken. It is over., ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea30
You said this fortress would never fall while your men defend it. They still defend it. They have died defending it.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfbe6,5cd96e05de30eff6ebccea31
They're past the door!,5cd95395de30eff6ebccde5b,5cdbe49b7ed9587226e794a0,5cd96e05de30eff6ebccea32
They are breaking in!,5cd95395de30eff6ebccde5b,5cdbe49b7ed9587226e794a0,5cd96e05de30eff6ebccea33
Is there no other way for the women and children to get out of the caves?,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfbe6,5cd96e05de30eff6ebccea34
"Stay here. Keep out of sight. ,Take cover! ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfcef,5cd96e05de30eff6ebccea35
Is there no other way?,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfbe6,5cd96e05de30eff6ebccea36
"Nan Barad! Nan Barad! , Haldir, nan Barad! (",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfbe6,5cd96e05de30eff6ebccea37
What are you doing? What are you stopping for?,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd23,5cd96e05de30eff6ebccea38
Nan Barad! (To the Keep!),5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd3f,5cd96e05de30eff6ebccea39
Haldir!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfbe6,5cd96e05de30eff6ebccea3a
"So much death. , What can Men do against such reckless hate? ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea3b
"Ride out with me. ,Ride out and meet them., ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfbe6,5cd96e05de30eff6ebccea3c
Tell the women and children to make for the mountain pass. And barricade the entrance!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfbe6,5cd96e05de30eff6ebccea3d
For Rohan. For your people.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfbe6,5cd96e05de30eff6ebccea3e
"Aragorn! Fall back to the Keep! Get your men out of there!, ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea3f
There is one passage. It leads into the mountains. But they will not get far. The Uruk-hai are too many.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0e,5cd96e05de30eff6ebccea40
The sun is rising.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd23,5cd96e05de30eff6ebccea41
Look to my coming at first light on the fifth day. At dawn......Iook to the east.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfea0,5cd96e05de30eff6ebccea42
"Yes!, ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd23,5cd96e05de30eff6ebccea43
Yes.........Yes.........The horn of Helm Hammerhand......shall sound in the Deep......one last time.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea44
For death and glory.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea45
Gandalf.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfbe6,5cd96e05de30eff6ebccea46
" Theoden King stands alone., ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfea0,5cd96e05de30eff6ebccea47
Brace the gate!,5cd95395de30eff6ebccde5b,5cdbe49b7ed9587226e794a0,5cd96e05de30eff6ebccea48
Hold them!,5cd95395de30eff6ebccde5b,5cdbe49b7ed9587226e794a0,5cd96e05de30eff6ebccea49
To the gate. Draw your swords!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea4a
"Make way! ( ,We cannot hold much longer! ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0e,5cd96e05de30eff6ebccea4b
Hold them!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea4c
How long do you need?,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfbe6,5cd96e05de30eff6ebccea4d
"Fell deeds, awake. Now for wrath......now for ruin and a red dawn., ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea4e
As long as you can give me.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea4f
"Let this be the hour when we draw swords together. , ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea50
"Forth Eorlingas!, ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea51
Gimli!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfbe6,5cd96e05de30eff6ebccea52
Timbers! Brace the gate!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea53
Come on. We can take them.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd23,5cd96e05de30eff6ebccea54
Toss me.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd23,5cd96e05de30eff6ebccea55
To the king!,5cd95395de30eff6ebccde5b,5cdbdecb6dc0baeae48cfa5a,5cd96e05de30eff6ebccea56
Yes!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe2e,5cd96e05de30eff6ebccea57
A hit. A fine hit.,5cd95395de30eff6ebccde5b,5cd9d533844dc4c55e47afed,5cd96e05de30eff6ebccea58
Break the dam! Release the river!,5cd95395de30eff6ebccde5b,5cd9d533844dc4c55e47afed,5cd96e05de30eff6ebccea59
Pippin! Hold on!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc7c,5cd96e05de30eff6ebccea5a
"Hold on, little Hobbits. ",5cd95395de30eff6ebccde5b,5cd9d533844dc4c55e47afed,5cd96e05de30eff6ebccea5b
What are you doing?,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebccea5c
Where are you going?,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebccea5d
It's a long way.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfbe6,5cd96e05de30eff6ebccea5e
What?,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfbe6,5cd96e05de30eff6ebccea5f
I cannot jump the distance! You'll have to toss me!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd23,5cd96e05de30eff6ebccea60
Don't tell the Elf.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd23,5cd96e05de30eff6ebccea61
It's me. It's your Sam. Don't you know your Sam?,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebccea62
"Eomer., ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea63
"Not alone. , Rohirrim! ",5cd95395de30eff6ebccde5b,5cdbdecb6dc0baeae48cfa5a,5cd96e05de30eff6ebccea64
Shore up the door!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea65
Watch our backs!,5cd95395de30eff6ebccde5b,5cdbe49b7ed9587226e794a0,5cd96e05de30eff6ebccea66
Throw another one over here!,5cd95395de30eff6ebccde5b,5cdbe49b7ed9587226e794a0,5cd96e05de30eff6ebccea67
Higher!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea68
Hold fast the gate!,5cd95395de30eff6ebccde5b,5cdbe49b7ed9587226e794a0,5cd96e05de30eff6ebccea69
Gimli! Aragorn! Get out of there!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea6a
Aragorn!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd81,5cd96e05de30eff6ebccea6b
Follow me to the barricade.,5cd95395de30eff6ebccde5b,5cdbe49b7ed9587226e794a0,5cd96e05de30eff6ebccea6c
Make way!,5cd95395de30eff6ebccde5b,5cdbe49b7ed9587226e794a0,5cd96e05de30eff6ebccea6d
Fall back! Fall back!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0e,5cd96e05de30eff6ebccea6e
"I can't do this, Sam. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc15,5cd96e05de30eff6ebccea6f
"I know. It's all wrong. ,By rights, we shouldn't even be here. But we are. It's like in the great stories, Mr. Frodo. The ones that really mattered. ,Full of darkness and danger they were. And sometimes you didn't want to know the end.....because how could the end be happy? How could the world go back to the way it was...... when so much bad had happened? ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebccea70
Victory! We have victory!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea71
Not a word.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfbe6,5cd96e05de30eff6ebccea72
"What are we holding on to, Sam? ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc15,5cd96e05de30eff6ebccea73
"That there's some good in this world, Mr. Frodo. And it's worth fighting for. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebccea74
"I think at last we understand one another, Frodo Baggins. , ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfcef,5cd96e05de30eff6ebccea75
"You know the laws of our country, the laws of your father. If you let them go your life will be forfeit. ",5cd95395de30eff6ebccde5b,5cdbdf477ed9587226e7949b,5cd96e05de30eff6ebccea76
"Then it is forfeit. Release them., ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfcef,5cd96e05de30eff6ebccea77
They have broken through! The castle is breached. Retreat!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea78
"Folk in those stories......had lots of chances of turning back, only they didn't. They kept going......because they were holding on to something. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebccea79
"But in the end, it's only a passing thing...... this shadow. Even darkness must pass. A new day will come. And when the sun shines, it will shine out the clearer. Those were the stories that stayed with you......that meant something. Even if you were too small to understand why. But I think, Mr. Frodo, I do understand. I know now. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0d,5cd96e05de30eff6ebccea7a
Retreat!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea7b
Hurry! Inside. Get them inside!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfbe6,5cd96e05de30eff6ebccea7c
Into the Keep!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0e,5cd96e05de30eff6ebccea7d
Pull everybody back. Pull them back.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe19,5cd96e05de30eff6ebccea7e
Fall back!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfd0e,5cd96e05de30eff6ebccea7f
I will leave you at the western borders of the forest. You can make your way north to your homeland from there.,5cd95395de30eff6ebccde5b,5cd9d533844dc4c55e47afed,5cd96e05de30eff6ebccea80
"That doesn't make sense to me. But then......you are very small. ,Perhaps you're right. South it is, then. Hold on, little Shirelings. ,I always like going south. Somehow it feels like going downhill., ",5cd95395de30eff6ebccde5b,5cd9d533844dc4c55e47afed,5cd96e05de30eff6ebccea81
Are you mad? We'll be caught.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc7c,5cd96e05de30eff6ebccea82
"No, we won't. Not this time. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe2e,5cd96e05de30eff6ebccea83
Look! Osgiliath burns!,5cd95395de30eff6ebccde5b,5cdbe49b7ed9587226e794a0,5cd96e05de30eff6ebccea84
Mordor has come.,5cd95395de30eff6ebccde5b,5cdbe49b7ed9587226e794a0,5cd96e05de30eff6ebccea85
"The Ring will not save Gondor. , It has only the power to destroy. Please......Iet me go. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc15,5cd96e05de30eff6ebccea86
South? But that will lead you past lsengard.,5cd95395de30eff6ebccde5b,5cd9d533844dc4c55e47afed,5cd96e05de30eff6ebccea87
"Yes. Exactly.,If we go south, we can slip past Saruman unnoticed. The closer we are to danger, the farther we are from harm. It's the last thing he'll expect. ",5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe2e,5cd96e05de30eff6ebccea88
Wait! Stop! Stop! Turn around. Turn around. Take us south.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfe2e,5cd96e05de30eff6ebccea89
Hurry.,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfcef,5cd96e05de30eff6ebccea8a
Faramir! You must let me go!,5cd95395de30eff6ebccde5b,5cd99d4bde30eff6ebccfc15,5cd96e05de30eff6ebccea8b
"And those little family of field mice......that climb up sometimes, and they tickle me awfully. ",5cd95395de30eff6ebccde5b,5cd9d533844dc4c55e47afed,5cd96e05de30eff6ebccea8c
